pseudoword_19a.wav;4500
pseudoword_10b.wav;3500
expected_39.wav;4500
pseudoword_37b.wav;2500
unexpected_21.wav;3000
unexpected_23.wav;2000
unexpected_12.wav;4000
pseudoword_26b.wav;2000
pseudoword_12a.wav;2000
pseudoword_22b.wav;4500
expected_57.wav;3000
pseudoword_41a.wav;2000
unexpected_20.wav;4000
anomalous_14.wav;3500
pseudoword_42a.wav;3000
pseudoword_31b.wav;4500
pseudoword_31a.wav;2500
anomalous_12.wav;3500
unexpected_13.wav;2500
expected_60.wav;2500
anomalous_60.wav;3500
expected_25.wav;1500
expected_19.wav;3000
unexpected_36.wav;1500
unexpected_60.wav;3500
anomalous_46.wav;3500
unexpected_14.wav;4500
anomalous_26.wav;2500
anomalous_49.wav;1500
pseudoword_17a.wav;1500
expected_46.wav;3000
unexpected_51.wav;4500
unexpected_8.wav;3000
pseudoword_12b.wav;3000
pseudoword_4a.wav;3500
unexpected_38.wav;3000
unexpected_48.wav;4500
pseudoword_30a.wav;3000
pseudoword_15b.wav;4500
expected_27.wav;4500
pseudoword_47b.wav;1500
pseudoword_2a.wav;4000
anomalous_27.wav;2000
anomalous_37.wav;2500
expected_42.wav;2000
anomalous_19.wav;2000
pseudoword_54a.wav;3000
pseudoword_30b.wav;3500
anomalous_42.wav;1500
anomalous_56.wav;3000
expected_9.wav;1500
anomalous_2.wav;4500
pseudoword_8b.wav;3500
unexpected_43.wav;2000
anomalous_4.wav;4000
pseudoword_45a.wav;1500
anomalous_20.wav;4000
pseudoword_38b.wav;4000
pseudoword_18a.wav;3000
pseudoword_57a.wav;4000
unexpected_52.wav;2500
pseudoword_33a.wav;2500
pseudoword_39a.wav;2500
pseudoword_46a.wav;4500
expected_4.wav;2000
expected_53.wav;2000
pseudoword_56a.wav;1500
pseudoword_21b.wav;1500
pseudoword_46b.wav;1500
anomalous_9.wav;2000
pseudoword_25a.wav;3500
anomalous_48.wav;3000
unexpected_41.wav;3000
anomalous_25.wav;1500
unexpected_7.wav;2000
pseudoword_53a.wav;2500
anomalous_45.wav;4500
pseudoword_19c.wav;1500
unexpected_49.wav;2000
anomalous_41.wav;4500
anomalous_29.wav;2500
pseudoword_34a.wav;4500
anomalous_22.wav;4000
unexpected_32.wav;3000
pseudoword_27a.wav;3500
unexpected_30.wav;1500
pseudoword_18b.wav;3000
unexpected_10.wav;1500
unexpected_55.wav;3500
anomalous_59.wav;2500
pseudoword_44b.wav;2000
expected_14.wav;1500
expected_41.wav;4000
pseudoword_28b.wav;2500
pseudoword_25b.wav;4000
pseudoword_14a.wav;2000
unexpected_42.wav;3500
pseudoword_49a.wav;4000
pseudoword_27b.wav;4000
pseudoword_48b.wav;1500
unexpected_19.wav;2500
anomalous_11.wav;3000
expected_6.wav;3500
pseudoword_9b.wav;4500
expected_15.wav;2000
unexpected_11.wav;2500
unexpected_27.wav;2500
pseudoword_24b.wav;1500
pseudoword_6a.wav;4000
pseudoword_57b.wav;4000
unexpected_9.wav;4000
expected_10.wav;3500
pseudoword_28a.wav;3500
unexpected_37.wav;3500
pseudoword_7a.wav;2000
pseudoword_23b.wav;2500
anomalous_58.wav;4500
anomalous_1.wav;2000
unexpected_54.wav;3500
pseudoword_16b.wav;1500
expected_51.wav;1500
expected_34.wav;2000
expected_54.wav;1500
unexpected_17.wav;3000
pseudoword_2b.wav;2500
expected_13.wav;4500
expected_18.wav;1500
anomalous_36.wav;2000
unexpected_56.wav;2000
pseudoword_43a.wav;2000
pseudoword_52b.wav;2500
pseudoword_34b.wav;3500
unexpected_39.wav;4500
pseudoword_20b.wav;4000
pseudoword_5a.wav;2000
pseudoword_5b.wav;2500
unexpected_31.wav;4500
unexpected_25.wav;1500
pseudoword_51a.wav;2000
pseudoword_20a.wav;4500
anomalous_30.wav;3000
unexpected_29.wav;2000
unexpected_50.wav;1500
unexpected_4.wav;3000
anomalous_17.wav;2000
pseudoword_59a.wav;4500
expected_33.wav;4000
expected_48.wav;1500
unexpected_45.wav;2000
expected_31.wav;4500
