pseudoword_44b.wav;1500
unexpected_38.wav;1500
unexpected_20.wav;2500
unexpected_7.wav;1500
pseudoword_49a.wav;4000
expected_47.wav;4000
pseudoword_54a.wav;4500
expected_28.wav;4500
expected_6.wav;3500
pseudoword_60a.wav;2500
pseudoword_37a.wav;2000
anomalous_42.wav;3000
pseudoword_42b.wav;3000
pseudoword_43a.wav;4500
expected_51.wav;3500
anomalous_2.wav;4000
anomalous_21.wav;1500
expected_44.wav;3000
anomalous_58.wav;2000
anomalous_60.wav;4000
unexpected_53.wav;3500
pseudoword_23b.wav;3500
expected_2.wav;4000
pseudoword_52a.wav;4000
pseudoword_18b.wav;2500
pseudoword_57a.wav;1500
anomalous_36.wav;3500
unexpected_58.wav;4000
anomalous_38.wav;4500
pseudoword_5b.wav;1500
expected_58.wav;3000
expected_18.wav;2500
expected_25.wav;2000
pseudoword_52b.wav;1500
unexpected_31.wav;3500
unexpected_35.wav;2000
unexpected_37.wav;4500
pseudoword_8b.wav;3500
expected_39.wav;1500
unexpected_25.wav;2500
unexpected_4.wav;2000
pseudoword_21b.wav;3000
anomalous_19.wav;2000
pseudoword_43b.wav;2000
unexpected_49.wav;3000
pseudoword_33a.wav;2500
expected_42.wav;1500
pseudoword_56b.wav;4500
anomalous_24.wav;2500
unexpected_60.wav;2000
unexpected_22.wav;2000
pseudoword_31a.wav;3500
expected_11.wav;4000
anomalous_7.wav;4500
anomalous_9.wav;2500
anomalous_13.wav;2500
expected_23.wav;2500
expected_37.wav;4000
pseudoword_36b.wav;3000
pseudoword_25a.wav;1500
expected_14.wav;3500
pseudoword_55b.wav;4000
pseudoword_38b.wav;3000
pseudoword_51b.wav;1500
anomalous_53.wav;3500
expected_60.wav;4500
unexpected_34.wav;4000
pseudoword_19a.wav;1500
pseudoword_12a.wav;4500
anomalous_34.wav;2000
anomalous_57.wav;2000
pseudoword_31b.wav;2000
pseudoword_1a.wav;3500
pseudoword_40b.wav;2500
unexpected_48.wav;3500
anomalous_30.wav;2500
anomalous_25.wav;3000
unexpected_59.wav;1500
unexpected_54.wav;1500
anomalous_40.wav;3500
pseudoword_18a.wav;3000
unexpected_14.wav;3000
pseudoword_32b.wav;1500
pseudoword_36a.wav;4000
pseudoword_46b.wav;3500
expected_43.wav;2500
pseudoword_51a.wav;2500
unexpected_52.wav;3000
pseudoword_30b.wav;1500
expected_1.wav;2000
pseudoword_33b.wav;3000
anomalous_5.wav;4500
pseudoword_6a.wav;3500
expected_55.wav;3500
unexpected_41.wav;1500
anomalous_3.wav;4500
pseudoword_4a.wav;4500
expected_26.wav;3500
unexpected_19.wav;2500
expected_7.wav;1500
anomalous_41.wav;2500
pseudoword_32a.wav;3000
expected_9.wav;2000
unexpected_44.wav;3500
unexpected_42.wav;2500
unexpected_57.wav;4000
pseudoword_20b.wav;2500
unexpected_12.wav;4000
pseudoword_48a.wav;4000
pseudoword_59a.wav;4500
anomalous_52.wav;1500
anomalous_51.wav;2000
expected_53.wav;3000
expected_38.wav;2000
unexpected_11.wav;4500
unexpected_39.wav;3500
pseudoword_29a.wav;2000
pseudoword_44a.wav;4000
unexpected_51.wav;3500
anomalous_43.wav;4000
pseudoword_35b.wav;4000
anomalous_49.wav;1500
pseudoword_53b.wav;3500
anomalous_54.wav;3000
unexpected_6.wav;4500
anomalous_28.wav;2000
pseudoword_35a.wav;4500
anomalous_33.wav;4500
unexpected_45.wav;2500
unexpected_21.wav;4500
pseudoword_53a.wav;3500
pseudoword_28b.wav;2000
anomalous_31.wav;2500
pseudoword_45b.wav;2500
expected_36.wav;1500
pseudoword_16a.wav;2500
pseudoword_50a.wav;2000
unexpected_10.wav;3000
anomalous_55.wav;2500
unexpected_24.wav;4000
anomalous_59.wav;3500
anomalous_8.wav;3500
expected_33.wav;2000
pseudoword_37b.wav;3000
anomalous_20.wav;1500
pseudoword_5a.wav;3500
pseudoword_2a.wav;2500
pseudoword_22b.wav;3000
unexpected_27.wav;3500
unexpected_5.wav;3000
